bombilla1,bombilla2,bombilla3,bombilla4,electrovalvula,VoltVentilador,carga1,carga2,carga3,carga4,VelocidadViento,radiacion,humedad1,humedad2, temperatura1,temperatura2,date
,,,,,,,,,,,,,,,,2025-06-16 16:52:34
,,,,,,,,,,,,,,,,2025-06-16 16:52:39
0,0,0,0,0,0,158.948144757254,108.084738434933,44.5054805320312,19.0737773708705,0.56,670,305,299,23.2,23.2,2025-06-16 16:52:44
0,0,0,0,0,0,69.9371836931919,82.6530352737723,31.7896289514509,6.35792579029015,0.59,573,306,300,23.2,23.2,2025-06-16 16:52:50
0,0,0,0,0,0,146.232293176674,108.084738434933,69.9371836931919,19.0737773708705,0.61,708,305,301,23.2,23.2,2025-06-16 16:52:55
0,0,0,0,0,0,146.232293176674,31.7896289514509,19.0737773708705,57.2213321126116,0.58,555,305,300,23.2,23.2,2025-06-16 16:53:00
0,0,0,0,0,0,69.9371836931919,82.6530352737723,31.7896289514509,57.2213321126116,0.59,1018,305,300,23.2,23.2,2025-06-16 16:53:06
0,0,0,0,0,0,69.9371836931919,82.6530352737723,31.7896289514509,6.35792579029015,0.59,1012,305,300,23.2,23.2,2025-06-16 16:53:11
0,0,0,0,0,0,95.3688868543526,82.6530352737723,57.2213321126116,6.35792579029015,0.62,959,305,300,23.2,23.2,2025-06-16 16:53:16
0,0,0,0,0,0,146.232293176674,6.35792579029015,19.0737773708705,6.35792579029015,0.62,761,305,300,23.2,23.2,2025-06-16 16:53:22
0,0,0,0,0,0,82.6530352737723,57.2213321126116,57.2213321126116,6.35792579029015,0.62,542,305,301,23.2,23.2,2025-06-16 16:53:27
0,0,0,0,0,0,44.5054805320312,108.084738434933,69.9371836931919,6.35792579029015,0.6,700,305,301,23.2,23.2,2025-06-16 16:53:32
0,0,0,0,0,0,158.948144757254,69.9371836931919,69.9371836931919,19.0737773708705,0.62,929,305,301,23.2,23.2,2025-06-16 16:53:38
0,0,0,0,0,0,6.35792579029015,95.3688868543526,57.2213321126116,6.35792579029015,0.62,980,305,301,23.2,23.2,2025-06-16 16:53:44
0,0,0,0,0,0,31.7896289514509,95.3688868543526,44.5054805320312,6.35792579029015,0.63,764,305,301,23.2,23.2,2025-06-16 16:53:49
0,0,0,0,0,0,120.800590015513,44.5054805320312,69.9371836931919,6.35792579029015,0.64,883,305,300,23.2,23.2,2025-06-16 16:53:55
0,0,0,0,0,0,6.35792579029015,69.9371836931919,44.5054805320312,6.35792579029015,0.62,1021,305,300,23.2,23.2,2025-06-16 16:54:01
0,0,0,0,0,0,82.6530352737723,82.6530352737723,57.2213321126116,6.35792579029015,0.63,567,305,301,23.2,23.2,2025-06-16 16:54:06
0,0,0,0,0,0,19.0737773708705,95.3688868543526,57.2213321126116,6.35792579029015,0.64,822,305,301,23.2,23.2,2025-06-16 16:54:12
0,0,0,0,0,0,6.35792579029015,82.6530352737723,57.2213321126116,19.0737773708705,0.63,960,305,299,23.1,23.2,2025-06-16 16:54:17
0,0,0,0,0,0,31.7896289514509,108.084738434933,44.5054805320312,19.0737773708705,0.62,689,305,300,23.1,23.2,2025-06-16 16:54:23
0,0,0,0,0,0,44.5054805320312,108.084738434933,69.9371836931919,6.35792579029015,0.6,928,305,301,23.1,23.2,2025-06-16 16:54:29
0,0,0,0,0,0,133.516441596094,44.5054805320312,44.5054805320312,19.0737773708705,0.6,1024,305,301,23.1,23.2,2025-06-16 16:54:34
0,0,0,0,0,0,108.084738434933,108.084738434933,69.9371836931919,19.0737773708705,0.63,682,305,299,23.1,23.2,2025-06-16 16:54:40
0,0,0,0,0,0,95.3688868543526,82.6530352737723,69.9371836931919,19.0737773708705,0.6,889,305,301,23.1,23.2,2025-06-16 16:54:45
0,0,0,0,0,0,82.6530352737723,82.6530352737723,57.2213321126116,6.35792579029015,0.63,576,306,301,23.1,23.2,2025-06-16 16:54:51
0,0,0,0,0,0,6.35792579029015,95.3688868543526,44.5054805320312,6.35792579029015,0.62,628,304,301,23.1,23.2,2025-06-16 16:54:56
0,0,0,0,0,0,31.7896289514509,44.5054805320312,31.7896289514509,6.35792579029015,0.57,829,305,300,23.1,23.2,2025-06-16 16:55:02
0,0,0,0,0,0,82.6530352737723,95.3688868543526,31.7896289514509,69.9371836931919,0.63,578,305,300,23.1,23.2,2025-06-16 16:55:07
0,0,0,0,0,0,171.663996337835,69.9371836931919,44.5054805320312,6.35792579029015,0.61,559,305,301,23.1,23.2,2025-06-16 16:55:13
0,0,0,0,0,0,146.232293176674,120.800590015513,44.5054805320312,6.35792579029015,0.63,859,305,300,23.1,23.2,2025-06-16 16:55:18
