bombilla1,bombilla2,bombilla3,bombilla4,electrovalvula,VoltVentilador,carga1,carga2,carga3,carga4,VelocidadViento,radiacion,humedad1,humedad2, temperatura1,temperatura2,date
,,,,,,,,,,,,,,,,2025-06-16 12:38:51
,,,,,,,,,,,,,,,,2025-06-16 12:38:56
,,,,,,,,,,,,,,,,2025-06-16 12:39:01
,,,,,,,,,,,,,,,,2025-06-16 12:39:06
,,,,,,,,,,,,,,,,2025-06-16 12:39:11
,,,,,,,,,,,,,,,,2025-06-16 12:39:16
,,,,,,,,,,,,,,,,2025-06-16 12:39:21
,,,,,,,,,,,,,,,,2025-06-16 12:39:26
,,,,,,,,,,,,,,,,2025-06-16 12:39:31
,,,,,,,,,,,,,,,,2025-06-16 12:39:36
,,,,,,,,,,,,,,,,2025-06-16 12:39:41
,,,,,,,,,,,,,,,,2025-06-16 12:39:46
,,,,,,,,,,,,,,,,2025-06-16 12:39:52
,,,,,,,,,,,,,,,,2025-06-16 12:39:57
,,,,,,,,,,,,,,,,2025-06-16 12:40:02
,,,,,,,,,,,,,,,,2025-06-16 12:40:07
,,,,,,,,,,,,,,,,2025-06-16 12:40:12
,,,,,,,,,,,,,,,,2025-06-16 12:40:17
,,,,,,,,,,,,,,,,2025-06-16 12:40:22
,,,,,,,,,,,,,,,,2025-06-16 12:40:27
,,,,,,,,,,,,,,,,2025-06-16 12:40:32
,,,,,,,,,,,,,,,,2025-06-16 12:40:37
,,,,,,,,,,,,,,,,2025-06-16 12:40:42
,,,,,,,,,,,,,,,,2025-06-16 12:40:47
,,,,,,,,,,,,,,,,2025-06-16 12:40:52
,,,,,,,,,,,,,,,,2025-06-16 12:40:57
,,,,,,,,,,,,,,,,2025-06-16 12:41:02
,,,,,,,,,,,,,,,,2025-06-16 12:41:07
,,,,,,,,,,,,,,,,2025-06-16 12:41:12
,,,,,,,,,,,,,,,,2025-06-16 12:41:17
,,,,,,,,,,,,,,,,2025-06-16 12:41:22
,,,,,,,,,,,,,,,,2025-06-16 12:41:27
,,,,,,,,,,,,,,,,2025-06-16 12:41:32
0,0,0,0,0,0,6.35792579029015,95.3688868543526,44.5054805320312,6.35792579029015,0.6,941,305,301,23.4,23.5,2025-06-16 12:41:37
0,0,0,0,0,0,19.0737773708705,69.9371836931919,44.5054805320312,6.35792579029015,0.57,948,305,300,23.4,23.5,2025-06-16 12:41:42
0,0,0,0,0,0,158.948144757254,69.9371836931919,44.5054805320312,19.0737773708705,0.58,563,305,300,23.4,23.5,2025-06-16 12:41:47
0,0,0,0,0,0,57.2213321126116,95.3688868543526,31.7896289514509,19.0737773708705,0.59,740,305,301,23.4,23.5,2025-06-16 12:41:53
0,0,0,0,0,0,82.6530352737723,57.2213321126116,57.2213321126116,6.35792579029015,0.56,557,305,300,23.4,23.5,2025-06-16 12:41:58
0,0,0,0,0,0,133.516441596094,69.9371836931919,57.2213321126116,19.0737773708705,0.56,975,305,301,23.4,23.5,2025-06-16 12:42:03
0,0,0,0,0,0,82.6530352737723,69.9371836931919,57.2213321126116,6.35792579029015,0.56,565,305,301,23.4,23.5,2025-06-16 12:42:09
0,0,0,0,0,0,6.35792579029015,95.3688868543526,57.2213321126116,6.35792579029015,0.61,985,305,301,23.4,23.5,2025-06-16 12:42:14
0,0,0,0,0,0,6.35792579029015,6.35792579029015,69.9371836931919,6.35792579029015,0.6,952,305,301,23.4,23.5,2025-06-16 12:42:19
0,0,0,0,0,0,171.663996337835,6.35792579029015,31.7896289514509,6.35792579029015,0.6,784,305,301,23.4,23.5,2025-06-16 12:42:25
0,0,0,0,0,0,57.2213321126116,44.5054805320312,31.7896289514509,57.2213321126116,0.59,795,306,301,23.4,23.4,2025-06-16 12:42:30
0,0,0,0,0,0,69.9371836931919,44.5054805320312,31.7896289514509,57.2213321126116,0.61,987,306,301,23.4,23.4,2025-06-16 12:42:36
0,0,0,0,0,0,95.3688868543526,69.9371836931919,44.5054805320312,6.35792579029015,0.57,1022,305,301,23.4,23.4,2025-06-16 12:42:41
0,0,0,0,0,0,158.948144757254,69.9371836931919,44.5054805320312,19.0737773708705,0.62,931,306,301,23.4,23.4,2025-06-16 12:42:46
0,0,0,0,0,0,133.516441596094,57.2213321126116,69.9371836931919,19.0737773708705,0.61,904,305,301,23.4,23.5,2025-06-16 12:42:52
0,0,0,0,0,0,133.516441596094,57.2213321126116,69.9371836931919,6.35792579029015,0.62,910,306,301,23.4,23.5,2025-06-16 12:42:57
0,0,0,0,0,0,82.6530352737723,82.6530352737723,57.2213321126116,6.35792579029015,0.61,564,305,300,23.4,23.5,2025-06-16 12:43:02
0,0,0,0,0,0,6.35792579029015,82.6530352737723,57.2213321126116,6.35792579029015,0.61,957,305,301,23.4,23.4,2025-06-16 12:43:08
0,0,0,0,0,0,6.35792579029015,44.5054805320312,69.9371836931919,6.35792579029015,0.59,809,305,301,23.4,23.4,2025-06-16 12:43:13
0,0,0,0,0,0,44.5054805320312,57.2213321126116,31.7896289514509,6.35792579029015,0.57,559,306,301,23.4,23.4,2025-06-16 12:43:18
0,0,0,0,0,0,158.948144757254,82.6530352737723,57.2213321126116,6.35792579029015,0.58,544,305,301,23.4,23.4,2025-06-16 12:43:24
0,0,0,0,0,0,158.948144757254,31.7896289514509,44.5054805320312,19.0737773708705,0.61,779,305,301,23.4,23.4,2025-06-16 12:43:29
0,0,0,0,0,0,133.516441596094,19.0737773708705,44.5054805320312,19.0737773708705,0.58,592,306,301,23.4,23.4,2025-06-16 12:43:35
0,0,0,0,0,0,57.2213321126116,19.0737773708705,31.7896289514509,19.0737773708705,0.56,760,305,299,23.4,23.4,2025-06-16 12:43:40
0,0,0,0,0,0,57.2213321126116,69.9371836931919,57.2213321126116,6.35792579029015,0.55,998,305,301,23.4,23.4,2025-06-16 12:43:46
0,0,0,0,0,0,95.3688868543526,69.9371836931919,44.5054805320312,6.35792579029015,0.57,980,306,300,23.4,23.4,2025-06-16 12:43:51
0,0,0,0,0,0,171.663996337835,108.084738434933,44.5054805320312,6.35792579029015,0.6,669,305,301,23.4,23.4,2025-06-16 12:43:56
0,0,0,0,0,0,6.35792579029015,6.35792579029015,69.9371836931919,19.0737773708705,0.58,906,305,301,23.4,23.4,2025-06-16 12:44:02
0,0,0,0,0,0,6.35792579029015,19.0737773708705,69.9371836931919,6.35792579029015,0.6,843,305,300,23.4,23.4,2025-06-16 12:44:07
0,0,0,0,0,0,57.2213321126116,95.3688868543526,69.9371836931919,19.0737773708705,0.6,709,305,300,23.4,23.4,2025-06-16 12:44:12
0,0,0,0,0,0,146.232293176674,69.9371836931919,31.7896289514509,6.35792579029015,0.56,575,305,301,23.4,23.4,2025-06-16 12:44:18
0,0,0,0,0,0,82.6530352737723,69.9371836931919,69.9371836931919,6.35792579029015,0.56,969,306,300,23.4,23.4,2025-06-16 12:44:23
0,0,0,0,0,0,158.948144757254,69.9371836931919,57.2213321126116,19.0737773708705,0.61,551,305,301,23.4,23.4,2025-06-16 12:44:28
0,0,0,0,0,0,120.800590015513,82.6530352737723,44.5054805320312,19.0737773708705,0.62,961,305,300,23.4,23.4,2025-06-16 12:44:34
0,0,0,0,0,0,108.084738434933,95.3688868543526,31.7896289514509,19.0737773708705,0.61,543,306,301,23.4,23.4,2025-06-16 12:44:40
0,0,0,0,0,0,95.3688868543526,69.9371836931919,31.7896289514509,19.0737773708705,0.61,952,304,301,23.4,23.4,2025-06-16 12:44:46
0,0,0,0,0,0,6.35792579029015,69.9371836931919,44.5054805320312,833339.691259124,0.59,958,306,301,23.4,23.4,2025-06-16 12:44:51
0,0,0,0,0,0,6.35792579029015,95.3688868543526,44.5054805320312,6.35792579029015,0.61,949,305,301,23.4,23.4,2025-06-16 12:44:57
0,0,0,0,0,0,44.5054805320312,95.3688868543526,69.9371836931919,19.0737773708705,0.61,963,305,301,23.4,23.4,2025-06-16 12:45:02
0,0,0,0,0,0,6.35792579029015,82.6530352737723,57.2213321126116,6.35792579029015,0.61,954,305,300,23.4,23.4,2025-06-16 12:45:08
0,0,0,0,0,0,158.948144757254,120.800590015513,69.9371836931919,6.35792579029015,0.58,938,305,300,23.4,23.4,2025-06-16 12:45:13
0,0,0,0,0,0,158.948144757254,69.9371836931919,57.2213321126116,6.35792579029015,0.59,545,305,300,23.4,23.4,2025-06-16 12:45:19
0,0,0,0,0,0,82.6530352737723,82.6530352737723,44.5054805320312,833339.691259124,0.61,551,306,301,23.4,23.4,2025-06-16 12:45:24
0,0,0,0,0,0,6.35792579029015,82.6530352737723,57.2213321126116,6.35792579029015,0.59,600,306,301,23.4,23.4,2025-06-16 12:45:30
0,0,0,0,0,0,108.084738434933,44.5054805320312,31.7896289514509,57.2213321126116,0.62,859,305,300,23.4,23.4,2025-06-16 12:45:35
0,0,0,0,0,0,19.0737773708705,57.2213321126116,44.5054805320312,6.35792579029015,0.58,640,306,301,23.4,23.5,2025-06-16 12:45:41
0,0,0,0,0,0,158.948144757254,69.9371836931919,44.5054805320312,19.0737773708705,0.58,566,305,301,23.4,23.5,2025-06-16 12:45:47
0,0,0,0,0,0,95.3688868543526,82.6530352737723,44.5054805320312,6.35792579029015,0.61,942,305,300,23.4,23.5,2025-06-16 12:45:52
0,0,0,0,0,0,146.232293176674,57.2213321126116,31.7896289514509,6.35792579029015,0.56,569,305,301,23.4,23.5,2025-06-16 12:45:57
0,0,0,0,0,0,82.6530352737723,57.2213321126116,31.7896289514509,57.2213321126116,0.61,555,305,301,23.4,23.5,2025-06-16 12:46:03
0,0,0,0,0,0,57.2213321126116,19.0737773708705,31.7896289514509,6.35792579029015,0.59,864,306,301,23.4,23.5,2025-06-16 12:46:08
0,0,0,0,0,0,19.0737773708705,95.3688868543526,57.2213321126116,6.35792579029015,0.6,956,305,300,23.4,23.5,2025-06-16 12:46:14
0,0,0,0,0,0,6.35792579029015,69.9371836931919,57.2213321126116,6.35792579029015,0.57,962,305,301,23.4,23.5,2025-06-16 12:46:19
0,0,0,0,0,0,44.5054805320312,108.084738434933,44.5054805320312,19.0737773708705,0.6,702,305,301,23.4,23.5,2025-06-16 12:46:24
0,0,0,0,0,0,171.663996337835,120.800590015513,69.9371836931919,6.35792579029015,0.6,928,306,300,23.4,23.4,2025-06-16 12:46:30
0,0,0,0,0,0,19.0737773708705,95.3688868543526,57.2213321126116,6.35792579029015,0.61,965,305,301,23.4,23.4,2025-06-16 12:46:35
0,0,0,0,0,0,82.6530352737723,82.6530352737723,57.2213321126116,6.35792579029015,0.61,610,305,301,23.4,23.4,2025-06-16 12:46:41
0,0,0,0,0,0,146.232293176674,95.3688868543526,31.7896289514509,6.35792579029015,0.56,807,305,300,23.4,23.4,2025-06-16 12:46:46
0,0,0,0,0,0,133.516441596094,44.5054805320312,69.9371836931919,31.7896289514509,0.58,881,305,301,23.4,23.4,2025-06-16 12:46:52
0,0,0,0,0,0,120.800590015513,120.800590015513,44.5054805320312,19.0737773708705,0.61,883,305,301,23.4,23.5,2025-06-16 12:46:57
0,0,0,0,0,0,158.948144757254,69.9371836931919,44.5054805320312,19.0737773708705,0.58,604,305,301,23.4,23.5,2025-06-16 12:47:03
0,0,0,0,0,0,6.35792579029015,19.0737773708705,69.9371836931919,6.35792579029015,0.57,865,305,301,23.4,23.5,2025-06-16 12:47:08
0,0,0,0,0,0,158.948144757254,82.6530352737723,44.5054805320312,6.35792579029015,0.61,573,305,301,23.4,23.5,2025-06-16 12:47:14
0,0,0,0,0,0,108.084738434933,95.3688868543526,31.7896289514509,6.35792579029015,0.56,645,306,301,23.4,23.4,2025-06-16 12:47:19
0,0,0,0,0,0,108.084738434933,44.5054805320312,69.9371836931919,6.35792579029015,0.62,912,305,301,23.4,23.4,2025-06-16 12:47:24
0,0,0,0,0,0,31.7896289514509,57.2213321126116,69.9371836931919,6.35792579029015,0.62,970,305,301,23.4,23.4,2025-06-16 12:47:30
0,0,0,0,0,0,171.663996337835,120.800590015513,44.5054805320312,6.35792579029015,0.62,655,305,301,23.4,23.4,2025-06-16 12:47:35
0,0,0,0,0,0,158.948144757254,108.084738434933,69.9371836931919,19.0737773708705,0.61,926,306,300,23.4,23.4,2025-06-16 12:47:41
0,0,0,0,0,0,6.35792579029015,82.6530352737723,44.5054805320312,6.35792579029015,0.6,963,305,301,23.4,23.4,2025-06-16 12:47:46
0,0,0,0,0,0,95.3688868543526,82.6530352737723,44.5054805320312,19.0737773708705,0.61,914,305,301,23.4,23.4,2025-06-16 12:47:52
0,0,0,0,0,0,6.35792579029015,44.5054805320312,44.5054805320312,6.35792579029015,0.58,808,306,301,23.4,23.4,2025-06-16 12:47:57
