bombilla1,bombilla2,bombilla3,bombilla4,electrovalvula,VoltVentilador,carga1,carga2,carga3,carga4,VelocidadViento,radiacion,humedad1,humedad2, temperatura1,temperatura2,date
,,,,,,,,,,,,,,,,2025-06-16 16:33:53
,,,,,,,,,,,,,,,,2025-06-16 16:33:58
0,0,0,0,0,0,146.232293176674,44.5054805320312,44.5054805320312,6.35792579029015,0.63,861,305,300,23.2,23.2,2025-06-16 16:34:03
0,0,0,0,0,0,6.35792579029015,6.35792579029015,69.9371836931919,19.0737773708705,0.61,928,304,300,23.2,23.2,2025-06-16 16:34:09
0,0,0,0,0,0,146.232293176674,31.7896289514509,31.7896289514509,69.9371836931919,0.63,786,305,300,23.2,23.2,2025-06-16 16:34:14
0,0,0,0,0,0,95.3688868543526,69.9371836931919,44.5054805320312,6.35792579029015,0.6,942,305,299,23.2,23.2,2025-06-16 16:34:20
0,0,0,0,0,0,19.0737773708705,82.6530352737723,69.9371836931919,19.0737773708705,0.63,983,305,300,23.2,23.2,2025-06-16 16:34:25
0,0,0,0,0,0,6.35792579029015,69.9371836931919,57.2213321126116,6.35792579029015,0.6,957,305,301,23.2,23.2,2025-06-16 16:34:30
0,0,0,0,0,0,57.2213321126116,82.6530352737723,69.9371836931919,833301.543704382,0.6,888,305,301,23.2,23.2,2025-06-16 16:34:36
0,0,0,0,0,0,158.948144757254,19.0737773708705,19.0737773708705,44.5054805320312,0.59,755,305,300,23.2,23.2,2025-06-16 16:34:41
0,0,0,0,0,0,19.0737773708705,95.3688868543526,19.0737773708705,19.0737773708705,0.59,666,304,299,23.2,23.2,2025-06-16 16:34:47
0,0,0,0,0,0,6.35792579029015,95.3688868543526,57.2213321126116,6.35792579029015,0.61,793,305,301,23.2,23.2,2025-06-16 16:34:52
0,0,0,0,0,0,120.800590015513,82.6530352737723,44.5054805320312,6.35792579029015,0.62,948,305,301,23.2,23.2,2025-06-16 16:34:58
0,0,0,0,0,0,158.948144757254,82.6530352737723,44.5054805320312,6.35792579029015,0.6,577,305,301,23.2,23.2,2025-06-16 16:35:03
0,0,0,0,0,0,120.800590015513,82.6530352737723,69.9371836931919,19.0737773708705,0.63,972,305,300,23.2,23.2,2025-06-16 16:35:09
0,0,0,0,0,0,146.232293176674,44.5054805320312,69.9371836931919,31.7896289514509,0.61,810,305,301,23.2,23.2,2025-06-16 16:35:15
0,0,0,0,0,0,19.0737773708705,31.7896289514509,31.7896289514509,69.9371836931919,0.59,783,305,300,23.2,23.2,2025-06-16 16:35:20
0,0,0,0,0,0,158.948144757254,69.9371836931919,44.5054805320312,19.0737773708705,0.6,563,305,300,23.2,23.2,2025-06-16 16:35:26
0,0,0,0,0,0,6.35792579029015,69.9371836931919,31.7896289514509,19.0737773708705,0.61,974,305,300,23.2,23.2,2025-06-16 16:35:31
0,0,0,0,0,0,158.948144757254,120.800590015513,69.9371836931919,6.35792579029015,0.63,952,305,300,23.2,23.2,2025-06-16 16:35:37
0,0,0,0,0,0,31.7896289514509,120.800590015513,69.9371836931919,31.7896289514509,0.61,755,305,301,23.2,23.2,2025-06-16 16:35:42
0,0,0,0,0,0,146.232293176674,69.9371836931919,44.5054805320312,6.35792579029015,0.6,561,305,300,23.2,23.2,2025-06-16 16:35:48
0,0,0,0,0,0,95.3688868543526,69.9371836931919,57.2213321126116,31.7896289514509,0.61,999,305,301,23.2,23.2,2025-06-16 16:35:53
0,0,0,0,0,0,6.35792579029015,95.3688868543526,57.2213321126116,6.35792579029015,0.62,943,305,300,23.2,23.2,2025-06-16 16:35:59
0,0,0,0,0,0,158.948144757254,108.084738434933,69.9371836931919,6.35792579029015,0.6,671,305,300,23.2,23.2,2025-06-16 16:36:05
0,0,0,0,0,0,69.9371836931919,82.6530352737723,69.9371836931919,19.0737773708705,0.45,963,305,301,23.2,23.2,2025-06-16 16:36:10
0,0,0,0,0,0,31.7896289514509,108.084738434933,31.7896289514509,19.0737773708705,0.63,962,305,301,23.2,23.2,2025-06-16 16:36:16
0,0,0,0,0,0,133.516441596094,57.2213321126116,19.0737773708705,6.35792579029015,0.59,982,305,301,23.2,23.2,2025-06-16 16:36:22
0,0,0,0,0,0,31.7896289514509,57.2213321126116,57.2213321126116,6.35792579029015,0.59,560,305,300,23.2,23.2,2025-06-16 16:36:27
0,0,0,0,0,0,158.948144757254,120.800590015513,57.2213321126116,6.35792579029015,0.62,945,305,300,23.2,23.2,2025-06-16 16:36:33
0,0,0,0,0,0,120.800590015513,19.0737773708705,69.9371836931919,6.35792579029015,0.63,563,305,301,23.2,23.2,2025-06-16 16:36:39
0,0,0,0,0,0,95.3688868543526,69.9371836931919,31.7896289514509,6.35792579029015,0.59,571,305,300,23.2,23.2,2025-06-16 16:36:44
0,0,0,0,0,0,146.232293176674,31.7896289514509,31.7896289514509,57.2213321126116,0.58,784,304,300,23.2,23.2,2025-06-16 16:36:50
0,0,0,0,0,0,6.35792579029015,108.084738434933,69.9371836931919,19.0737773708705,0.61,695,305,301,23.2,23.2,2025-06-16 16:36:56
0,0,0,0,0,0,31.7896289514509,95.3688868543526,19.0737773708705,6.35792579029015,0.64,688,305,300,23.2,23.2,2025-06-16 16:37:01
0,0,0,0,0,0,158.948144757254,69.9371836931919,44.5054805320312,19.0737773708705,0.6,931,305,301,23.2,23.2,2025-06-16 16:37:07
0,0,0,0,0,0,158.948144757254,82.6530352737723,44.5054805320312,6.35792579029015,0.62,599,305,300,23.2,23.2,2025-06-16 16:37:13
0,0,0,0,0,0,146.232293176674,44.5054805320312,44.5054805320312,31.7896289514509,0.61,893,305,300,23.2,23.2,2025-06-16 16:37:18
0,0,0,0,0,0,146.232293176674,95.3688868543526,69.9371836931919,6.35792579029015,0.62,913,305,300,23.2,23.2,2025-06-16 16:37:24
0,0,0,0,0,0,57.2213321126116,95.3688868543526,19.0737773708705,6.35792579029015,0.63,686,305,300,23.2,23.2,2025-06-16 16:37:30
0,0,0,0,0,0,120.800590015513,57.2213321126116,31.7896289514509,6.35792579029015,0.59,567,305,301,23.2,23.2,2025-06-16 16:37:36
0,0,0,0,0,0,82.6530352737723,69.9371836931919,44.5054805320312,6.35792579029015,0.59,571,305,301,23.2,23.2,2025-06-16 16:37:41
0,0,0,0,0,0,133.516441596094,82.6530352737723,69.9371836931919,19.0737773708705,0.63,988,305,301,23.2,23.2,2025-06-16 16:37:47
0,0,0,0,0,0,133.516441596094,57.2213321126116,19.0737773708705,19.0737773708705,0.62,710,305,301,23.2,23.2,2025-06-16 16:37:52
0,0,0,0,0,0,82.6530352737723,69.9371836931919,44.5054805320312,6.35792579029015,0.59,550,304,300,23.2,23.2,2025-06-16 16:37:57
0,0,0,0,0,0,31.7896289514509,6.35792579029015,69.9371836931919,6.35792579029015,0.59,772,305,301,23.2,23.2,2025-06-16 16:38:02
0,0,0,0,0,0,31.7896289514509,82.6530352737723,69.9371836931919,19.0737773708705,0.63,971,305,300,23.2,23.2,2025-06-16 16:38:08
0,0,0,0,0,0,44.5054805320312,69.9371836931919,57.2213321126116,6.35792579029015,0.61,931,306,300,23.2,23.2,2025-06-16 16:38:13
0,0,0,0,0,0,133.516441596094,44.5054805320312,69.9371836931919,6.35792579029015,0.6,809,304,300,23.2,23.2,2025-06-16 16:38:19
0,0,0,0,0,0,146.232293176674,57.2213321126116,69.9371836931919,833288.827852801,0.63,953,305,301,23.2,23.2,2025-06-16 16:38:25
0,0,0,0,0,0,158.948144757254,6.35792579029015,69.9371836931919,19.0737773708705,0.6,902,305,301,23.2,23.2,2025-06-16 16:38:30
0,0,0,0,0,0,6.35792579029015,31.7896289514509,44.5054805320312,6.35792579029015,0.63,591,305,300,23.2,23.2,2025-06-16 16:38:36
0,0,0,0,0,0,146.232293176674,108.084738434933,69.9371836931919,833301.543704382,0.6,906,305,301,23.2,23.2,2025-06-16 16:38:41
