bombilla1,bombilla2,bombilla3,bombilla4,electrovalvula,VoltVentilador,carga1,carga2,carga3,carga4,VelocidadViento,radiacion,humedad1,humedad2, temperatura1,temperatura2,date
,,,,,,,,,,,,,,,,2025-06-09 15:20:20
,,,,,,,,,,,,,,,,2025-06-09 15:20:21
,,,,,,,,,,,,,,,,2025-06-09 15:20:22
,,,,,,,,,,,,,,,,2025-06-09 15:20:23
,,,,,,,,,,,,,,,,2025-06-09 15:20:25
,,,,,,,,,,,,,,,,2025-06-09 15:20:26
,,,,,,,,,,,,,,,,2025-06-09 15:20:27
,,,,,,,,,,,,,,,,2025-06-09 15:20:28
0,0,0,0,0,0,95.3688868543526,82.6530352737723,31.7896289514509,57.2213321126116,0.6,845,26.5,25,23.2,23.3,2025-06-09 15:20:29
0,0,0,0,0,0,133.516441596094,44.5054805320312,69.9371836931919,6.35792579029015,0.64,953,26.5,25,23.2,23.3,2025-06-09 15:20:30
0,0,0,0,0,0,44.5054805320312,69.9371836931919,57.2213321126116,6.35792579029015,0.59,988,26.75,24.75,23.2,23.3,2025-06-09 15:20:31
0,0,0,0,0,0,19.0737773708705,95.3688868543526,57.2213321126116,19.0737773708705,0.63,745,26.75,24.75,23.2,23.3,2025-06-09 15:20:33
1,0,0,0,0,0,146.232293176674,69.9371836931919,44.5054805320312,19.0737773708705,0.61,556,26.75,24.75,23.2,23.3,2025-06-09 15:20:34
1,0,0,0,0,0,82.6530352737723,69.9371836931919,31.7896289514509,6.35792579029015,0.6,254,26.75,24.75,23.2,23.3,2025-06-09 15:20:35
1,0,0,0,0,0,57.2213321126116,95.3688868543526,19.0737773708705,6.35792579029015,0.62,345,26.75,24.75,23.2,23.3,2025-06-09 15:20:37
1,0,0,1,0,0,6.35792579029015,82.6530352737723,44.5054805320312,6.35792579029015,0.64,168,26.75,24.75,23.2,23.3,2025-06-09 15:20:38
0,0,0,1,0,0,95.3688868543526,82.6530352737723,44.5054805320312,6.35792579029015,0.6,676,26.75,24.75,23.2,23.3,2025-06-09 15:20:39
0,1,0,0,0,0,31.7896289514509,44.5054805320312,31.7896289514509,6.35792579029015,0.62,630,26.75,25,23.2,23.3,2025-06-09 15:20:40
0,1,0,0,0,0,95.3688868543526,69.9371836931919,57.2213321126116,19.0737773708705,0.64,563,26.75,25,23.2,23.3,2025-06-09 15:20:42
0,1,1,0,0,0,158.948144757254,44.5054805320312,69.9371836931919,19.0737773708705,0.64,455,26.75,25,23.2,23.3,2025-06-09 15:20:43
0,1,0,0,0,0,19.0737773708705,95.3688868543526,44.5054805320312,6.35792579029015,0.63,555,26.75,24.5,23.2,23.3,2025-06-09 15:20:44
0,0,0,0,0,0,6.35792579029015,69.9371836931919,57.2213321126116,6.35792579029015,0.6,833,26.75,24.5,23.2,23.3,2025-06-09 15:20:45
0,0,0,0,0,0,95.3688868543526,82.6530352737723,44.5054805320312,57.2213321126116,0.64,862,26.75,24.5,23.2,23.3,2025-06-09 15:20:47
0,0,0,0,0,0,44.5054805320312,44.5054805320312,69.9371836931919,19.0737773708705,0.62,681,26.75,25,23.2,23.3,2025-06-09 15:20:48
0,0,0,0,0,0,171.663996337835,69.9371836931919,69.9371836931919,6.35792579029015,0.61,550,26.75,25,23.2,23.3,2025-06-09 15:20:49
0,0,0,0,0,0,82.6530352737723,69.9371836931919,44.5054805320312,6.35792579029015,0.6,543,26.75,25,23.2,23.3,2025-06-09 15:20:51
0,0,0,0,0,0,6.35792579029015,6.35792579029015,19.0737773708705,31.7896289514509,0.63,629,26.75,25,23.2,23.3,2025-06-09 15:20:52
0,0,0,0,0,0,6.35792579029015,6.35792579029015,69.9371836931919,6.35792579029015,0.63,958,26.75,25,23.2,23.3,2025-06-09 15:20:53
0,0,0,0,0,0,82.6530352737723,82.6530352737723,57.2213321126116,6.35792579029015,0.63,565,26.75,25,23.2,23.3,2025-06-09 15:20:55
0,0,0,0,0,0,146.232293176674,57.2213321126116,31.7896289514509,6.35792579029015,0.6,549,26.75,24.5,23.2,23.3,2025-06-09 15:20:56
0,0,0,0,0,0,6.35792579029015,19.0737773708705,69.9371836931919,19.0737773708705,0.62,585,26.75,24.5,23.2,23.3,2025-06-09 15:20:57
0,0,0,0,0,0,6.35792579029015,69.9371836931919,57.2213321126116,6.35792579029015,0.61,1011,26.75,24.5,23.2,23.3,2025-06-09 15:20:58
0,0,0,0,0,0,44.5054805320312,57.2213321126116,57.2213321126116,6.35792579029015,0.61,557,26.75,24.5,23.2,23.3,2025-06-09 15:21:00
0,0,0,0,0,0,31.7896289514509,19.0737773708705,69.9371836931919,6.35792579029015,0.44,879,26.75,24.75,23.2,23.3,2025-06-09 15:21:01
0,0,0,0,0,0,146.232293176674,57.2213321126116,44.5054805320312,6.35792579029015,0.63,614,26.75,24.75,23.2,23.3,2025-06-09 15:21:02
0,0,0,0,0,0,82.6530352737723,57.2213321126116,69.9371836931919,6.35792579029015,0.61,551,26.75,24.75,23.2,23.3,2025-06-09 15:21:03
0,0,0,0,0,0,158.948144757254,95.3688868543526,44.5054805320312,6.35792579029015,0.62,729,26.75,24.75,23.2,23.3,2025-06-09 15:21:05
0,0,0,0,0,0,82.6530352737723,82.6530352737723,44.5054805320312,6.35792579029015,0.64,546,26.75,24.75,23.2,23.3,2025-06-09 15:21:06
0,0,0,0,0,0,44.5054805320312,69.9371836931919,57.2213321126116,6.35792579029015,0.6,981,26.75,24.75,23.2,23.3,2025-06-09 15:21:07
